,region,model,length,accuracy,score,loss,perplexity
845,lcdr3,balm,12,0.9166666666666666,0.8963330586751302,0.016082603484392166,2.767468273639679
846,hcdr3,balm,18,0.6111111111111112,0.5907877104149925,1.2388809323310852,132.1133644183477
847,lcdr3,balm,9,0.8888888888888888,0.8860519727071127,0.04855712130665779,11.364878190888298
848,hcdr3,balm,12,0.3333333333333333,0.5276713234682878,1.7864264845848083,11.71263156334559
849,lcdr3,balm,9,0.7777777777777778,0.8979926506678263,0.10336676985025406,91.27880239486694
850,hcdr3,balm,15,0.2,0.44070009936889015,2.775757074356079,39.671059433619185
851,lcdr3,balm,9,0.6666666666666666,0.818757951259613,0.09866485744714737,5.791352325015598
852,hcdr3,balm,13,0.6153846153846154,0.7897899758357269,0.07002126425504684,89.3087284381573
853,lcdr3,balm,9,0.8888888888888888,0.97003792391883,0.003746040863916278,6.32140036424001
854,hcdr3,balm,9,0.5555555555555556,0.8053713772031996,0.1933557093143463,6432.94480058882
855,lcdr3,balm,9,1.0,0.9370533492830064,0.018278256058692932,1.0800968276129828
856,hcdr3,balm,16,0.5625,0.7089647753164172,0.680947907269001,32.79817429929972
857,lcdr3,balm,10,1.0,0.9198454111814499,7.807903239154257e-05,1.2046973347663879
858,hcdr3,balm,11,0.18181818181818182,0.4729011465202678,2.566593885421753,498.59619448401713
859,lcdr3,balm,10,0.9,0.9285225749015809,0.03941437602043152,2.103466737270355
860,hcdr3,balm,18,0.6666666666666666,0.6688226602143712,0.20868928730487823,8.687527510854933
861,lcdr3,balm,9,0.7777777777777778,0.8861319720745087,0.076198510825634,6.192678345574273
862,hcdr3,balm,22,0.7272727272727273,0.675366731529886,0.2413170263171196,7.3003915981812915
863,lcdr3,balm,10,0.9,0.8948890924453735,0.019575271755456924,1.2205319166183473
864,hcdr3,balm,15,0.4,0.49761032859484355,2.430715322494507,74.85004555384317
865,lcdr3,balm,12,0.9166666666666666,0.9320096770922343,0.016589795239269733,1.3104011416435242
866,hcdr3,balm,25,0.72,0.7569219106435776,0.20270271599292755,9.470832476615906
867,lcdr3,balm,9,1.0,0.9167398479249742,0.0336102694272995,1.1297118663787842
868,hcdr3,balm,20,0.85,0.8084092438220978,0.02444287296384573,7.180150938034058
869,lcdr3,balm,10,1.0,0.9255606919527054,6.562248199770693e-05,1.161152184009552
870,hcdr3,balm,16,0.3125,0.4576036836951971,2.4628156423568726,18.950247332453728
871,lcdr3,balm,10,0.9,0.8367366880178452,0.06433072872459888,1.9454803347587586
872,hcdr3,balm,10,0.6,0.6444844275712966,0.5320963263511658,13.230392229557037
873,lcdr3,balm,11,0.6363636363636364,0.8443230742757971,0.18468421697616577,14.33087986165827
874,hcdr3,balm,9,0.5555555555555556,0.6423855142460929,1.12819242477417,91.34252932336595
875,lcdr3,balm,9,1.0,0.9774713118871053,0.00582141662016511,1.0242808394961886
876,hcdr3,balm,13,0.46153846153846156,0.4921400300585307,1.8530409336090088,53.41162385390355
877,lcdr3,balm,9,1.0,0.8653025958273146,0.08107724040746689,1.2030773825115628
878,hcdr3,balm,14,0.5,0.5613892142261777,1.784687101840973,12.51798221894673
879,lcdr3,balm,10,0.9,0.8772829473018646,0.02201251406222582,1.5130175471305847
880,hcdr3,balm,10,0.2,0.6936376556754112,3.269400477409363,468.32521245479586
881,lcdr3,balm,10,0.8,0.8451330184936523,0.058717796579003334,20.426931047439574
882,hcdr3,balm,16,0.5,0.5764158489182591,1.5552899986505508,15.170310743153095
883,lcdr3,balm,11,0.8181818181818182,0.8216114233840596,0.2828425168991089,5.231619119644165
884,hcdr3,balm,11,0.9090909090909091,0.9522534012794495,6.69933797325939e-05,1.1999023719267412
