,region,model,accuracy,score,loss,perplexity
286,HC-FR1,balmMoE,0.96,0.9686734461784363,0.009534596465528011,1.351722798347473
287,HC-FR1,balmMoE,1.0,0.9998761224746704,1.6623112969682552e-05,1.000123987197876
288,HC-FR1,balmMoE,0.96,0.9677749443054199,0.015468056313693523,2.315001378059387
289,HC-FR1,balmMoE,1.0,0.9995503568649292,5.411237361840904e-05,1.000452871322632
290,HC-FR1,balmMoE,1.0,0.9792383193969727,0.008893856778740883,1.0231449651718139
291,HC-FR1,balmMoE,1.0,0.9998340797424317,4.260657078702934e-05,1.0001661252975464
292,HC-FR1,balmMoE,0.96,0.9497751593589783,0.01539443340152502,27.705471916198732
293,HC-FR1,balmMoE,0.96,0.950554141998291,0.030986879020929337,1.979906849861145
294,HC-FR1,balmMoE,0.88,0.9362778735160827,0.03298044949769974,5.4619187021255495
295,HC-FR1,balmMoE,1.0,0.9904027462005616,0.005639573093503714,1.0099012804031373
296,HC-FR1,balmMoE,1.0,0.9753948712348938,0.009872151538729668,1.0275002908706665
297,HC-FR1,balmMoE,0.96,0.9471241784095764,0.03262142091989517,1.4661924171447753
298,HC-FR1,balmMoE,0.92,0.9400987291336059,0.02962728589773178,43.75884068489075
299,HC-FR1,balmMoE,1.0,0.9707328605651856,0.013960881158709526,1.0341665315628052
300,HC-FR1,balmMoE,1.0,0.9842027044296264,0.005951188504695892,1.01675350189209
